Age,Home,From,To,move_N,percentage_moving,t1,t2,ct1,ct2,S,E,A,Ia,Is,Ih,Ic,Im,R
1,254,0,254,102.666801455722,-1,17,17.5592416930098,17.5592416930098,18.1184833860197,1,1,1,1,1,1,1,1,1
2,254,254,0,58.1734960767219,-1,8.44075830699017,9,9,9.55924169300983,1,1,1,1,0,0,0,0,1
2,254,0,254,58.1734960767219,-1,17,17.5592416930098,17.5592416930098,18.1184833860197,1,1,1,1,1,1,1,1,1
1,255,255,0,58.784332232185,-1,8.38616424648775,9,9,9.61383575351226,1,1,1,1,0,0,0,0,1
1,255,0,255,58.784332232185,-1,17,17.6138357535123,17.6138357535123,18.2276715070245,1,1,1,1,1,1,1,1,1
2,255,255,0,51.6921675774135,-1,8.38616424648775,9,9,9.61383575351226,1,1,1,1,0,0,0,0,1
2,255,0,255,51.6921675774135,-1,17,17.6138357535123,17.6138357535123,18.2276715070245,1,1,1,1,1,1,1,1,1
3,255,255,0,20.7549103330487,-1,8.38616424648775,9,9,9.61383575351226,1,1,1,1,0,0,0,0,1
3,255,0,255,20.7549103330487,-1,17,17.6138357535123,17.6138357535123,18.2276715070245,1,1,1,1,1,1,1,1,1
1,257,257,0,78.8410704533042,-1,8.33437787314878,9,9,9.66562212685122,1,1,1,1,0,0,0,0,1
1,257,0,257,78.8410704533042,-1,17,17.6656221268512,17.6656221268512,18.3312442537024,1,1,1,1,1,1,1,1,1
2,257,257,0,107.036996134732,-1,8.33437787314878,9,9,9.66562212685122,1,1,1,1,0,0,0,0,1
2,257,0,257,107.036996134732,-1,17,17.6656221268512,17.6656221268512,18.3312442537024,1,1,1,1,1,1,1,1,1
3,257,257,0,38.5434782608696,-1,8.33437787314878,9,9,9.66562212685122,1,1,1,1,0,0,0,0,1
3,257,0,257,38.5434782608696,-1,17,17.6656221268512,17.6656221268512,18.3312442537024,1,1,1,1,1,1,1,1,1
1,258,258,0,51.1480144404332,-1,8.19276489083441,9,9,9.80723510916559,1,1,1,1,0,0,0,0,1
1,258,0,258,51.1480144404332,-1,17,17.8072351091656,17.8072351091656,18.6144702183312,1,1,1,1,1,1,1,1,1
2,258,258,0,76.5293255131965,-1,8.19276489083441,9,9,9.80723510916559,1,1,1,1,0,0,0,0,1
2,258,0,258,76.5293255131965,-1,17,17.8072351091656,17.8072351091656,18.6144702183312,1,1,1,1,1,1,1,1,1
1,260,260,0,24.590405904059,-1,8.15016254262531,9,9,9.84983745737469,1,1,1,1,0,0,0,0,1
1,260,0,260,24.590405904059,-1,17,17.8498374573747,17.8498374573747,18.6996749147494,1,1,1,1,1,1,1,1,1
2,260,260,0,41.5548455804047,-1,8.15016254262531,9,9,9.84983745737469,1,1,1,1,0,0,0,0,1
2,260,0,260,41.5548455804047,-1,17,17.8498374573747,17.8498374573747,18.6996749147494,1,1,1,1,1,1,1,1,1
1,261,261,0,63.2687468545546,-1,8.27879150650847,9,9,9.72120849349153,1,1,1,1,0,0,0,0,1
1,261,0,261,63.2687468545546,-1,17,17.7212084934915,17.7212084934915,18.4424169869831,1,1,1,1,1,1,1,1,1
2,261,261,0,101.446808510638,-1,8.27879150650847,9,9,9.72120849349153,1,1,1,1,0,0,0,0,1
2,261,0,261,101.446808510638,-1,17,17.7212084934915,17.7212084934915,18.4424169869831,1,1,1,1,1,1,1,1,1
3,261,261,0,48.057104010877,-1,8.27879150650847,9,9,9.72120849349153,1,1,1,1,0,0,0,0,1
3,261,0,261,48.057104010877,-1,17,17.7212084934915,17.7212084934915,18.4424169869831,1,1,1,1,1,1,1,1,1
1,262,262,0,52.2956161137441,-1,8.226405135793,9,9,9.773594864207,1,1,1,1,0,0,0,0,1
1,262,0,262,52.2956161137441,-1,17,17.773594864207,17.773594864207,18.547189728414,1,1,1,1,1,1,1,1,1
2,262,262,0,99.1388358778626,-1,8.226405135793,9,9,9.773594864207,1,1,1,1,0,0,0,0,1
2,262,0,262,99.1388358778626,-1,17,17.773594864207,17.773594864207,18.547189728414,1,1,1,1,1,1,1,1,1
3,262,262,0,40.2902711323764,-1,8.226405135793,9,9,9.773594864207,1,1,1,1,0,0,0,0,1
3,262,0,262,40.2902711323764,-1,17,17.773594864207,17.773594864207,18.547189728414,1,1,1,1,1,1,1,1,1
1,263,263,0,29.7513914656772,-1,8.37067753568499,9,9,9.62932246431501,1,1,1,1,0,0,0,0,1
1,263,0,263,29.7513914656772,-1,17,17.629322464315,17.629322464315,18.25864492863,1,1,1,1,1,1,1,1,1
2,263,263,0,31.1535498073748,-1,8.37067753568499,9,9,9.62932246431501,1,1,1,1,0,0,0,0,1
2,263,0,263,31.1535498073748,-1,17,17.629322464315,17.629322464315,18.25864492863,1,1,1,1,1,1,1,1,1
1,264,264,0,58.4884318766067,-1,8.42549247722453,9,9,9.57450752277548,1,1,1,1,0,0,0,0,1
1,264,0,264,58.4884318766067,-1,17,17.5745075227755,17.5745075227755,18.1490150455509,1,1,1,1,1,1,1,1,1
2,264,264,0,158.051557465091,-1,8.42549247722453,9,9,9.57450752277548,1,1,1,1,0,0,0,0,1
2,264,0,264,158.051557465091,-1,17,17.5745075227755,17.5745075227755,18.1490150455509,1,1,1,1,1,1,1,1,1
3,264,264,0,51.9337979094077,-1,8.42549247722453,9,9,9.57450752277548,1,1,1,1,0,0,0,0,1
3,264,0,264,51.9337979094077,-1,17,17.5745075227755,17.5745075227755,18.1490150455509,1,1,1,1,1,1,1,1,1
1,265,265,0,20.8557692307692,-1,8.17581754302869,9,9,9.82418245697131,1,1,1,1,0,0,0,0,1
1,265,0,265,20.8557692307692,-1,17,17.8241824569713,17.8241824569713,18.6483649139426,1,1,1,1,1,1,1,1,1
2,265,265,0,47.0827423167849,-1,8.17581754302869,9,9,9.82418245697131,1,1,1,1,0,0,0,0,1
2,265,0,265,47.0827423167849,-1,17,17.8241824569713,17.8241824569713,18.6483649139426,1,1,1,1,1,1,1,1,1
1,267,267,0,22.3837386018237,-1,8.02699359879776,9,9,9.97300640120224,1,1,1,1,0,0,0,0,1
1,267,0,267,22.3837386018237,-1,17,17.9730064012022,17.9730064012022,18.9460128024045,1,1,1,1,1,1,1,1,1
1,268,268,0,36.7401869158879,-1,8.23721257904438,9,9,9.76278742095562,1,1,1,1,0,0,0,0,1
1,268,0,268,36.7401869158879,-1,17,17.7627874209556,17.7627874209556,18.5255748419112,1,1,1,1,1,1,1,1,1
2,268,268,0,84.5216657287563,-1,8.23721257904438,9,9,9.76278742095562,1,1,1,1,0,0,0,0,1
2,268,0,268,84.5216657287563,-1,17,17.7627874209556,17.7627874209556,18.5255748419112,1,1,1,1,1,1,1,1,1
1,273,273,0,29.2372535690007,-1,8.15928967620919,9,9,9.84071032379081,1,1,1,1,0,0,0,0,1
1,273,0,273,29.2372535690007,-1,17,17.8407103237908,17.8407103237908,18.6814206475816,1,1,1,1,1,1,1,1,1
2,273,273,0,37.0454106280193,-1,8.15928967620919,9,9,9.84071032379081,1,1,1,1,0,0,0,0,1
2,273,0,273,37.0454106280193,-1,17,17.8407103237908,17.8407103237908,18.6814206475816,1,1,1,1,1,1,1,1,1
1,274,274,0,25.8033012379642,-1,8.16173836695807,9,9,9.83826163304193,1,1,1,1,0,0,0,0,1
1,274,0,274,25.8033012379642,-1,17,17.8382616330419,17.8382616330419,18.6765232660839,1,1,1,1,1,1,1,1,1
2,274,274,0,20.5768274490303,-1,8.16173836695807,9,9,9.83826163304193,1,1,1,1,0,0,0,0,1
2,274,0,274,20.5768274490303,-1,17,17.8382616330419,17.8382616330419,18.6765232660839,1,1,1,1,1,1,1,1,1
1,279,279,0,30.5779569892473,-1,8.14009911338702,9,9,9.85990088661298,1,1,1,1,0,0,0,0,1
1,279,0,279,30.5779569892473,-1,17,17.859900886613,17.859900886613,18.719801773226,1,1,1,1,1,1,1,1,1
2,279,279,0,82.4325177584846,-1,8.14009911338702,9,9,9.85990088661298,1,1,1,1,0,0,0,0,1
2,279,0,279,82.4325177584846,-1,17,17.859900886613,17.859900886613,18.719801773226,1,1,1,1,1,1,1,1,1
3,279,279,0,40.7884465261514,-1,8.14009911338702,9,9,9.85990088661298,1,1,1,1,0,0,0,0,1
3,279,0,279,40.7884465261514,-1,17,17.859900886613,17.859900886613,18.719801773226,1,1,1,1,1,1,1,1,1
1,286,286,0,31.3350125944584,-1,8.29656009615363,9,9,9.70343990384637,1,1,1,1,0,0,0,0,1
1,286,0,286,31.3350125944584,-1,17,17.7034399038464,17.7034399038464,18.4068798076927,1,1,1,1,1,1,1,1,1
2,286,286,0,34.9440298507463,-1,8.29656009615363,9,9,9.70343990384637,1,1,1,1,0,0,0,0,1
2,286,0,286,34.9440298507463,-1,17,17.7034399038464,17.7034399038464,18.4068798076927,1,1,1,1,1,1,1,1,1
1,295,295,0,23.9700499168053,-1,8.39651414307602,9,9,9.60348585692398,1,1,1,1,0,0,0,0,1
1,295,0,295,23.9700499168053,-1,17,17.603485856924,17.603485856924,18.206971713848,1,1,1,1,1,1,1,1,1
2,295,295,0,25.9926262053318,-1,8.39651414307602,9,9,9.60348585692398,1,1,1,1,0,0,0,0,1
2,295,0,295,25.9926262053318,-1,17,17.603485856924,17.603485856924,18.206971713848,1,1,1,1,1,1,1,1,1
1,299,299,0,64.2236842105263,-1,8.40550575241397,9,9,9.59449424758603,1,1,1,1,0,0,0,0,1
1,299,0,299,64.2236842105263,-1,17,17.594494247586,17.594494247586,18.1889884951721,1,1,1,1,1,1,1,1,1
2,299,299,0,36.8923872180451,-1,8.40550575241397,9,9,9.59449424758603,1,1,1,1,0,0,0,0,1
2,299,0,299,36.8923872180451,-1,17,17.594494247586,17.594494247586,18.1889884951721,1,1,1,1,1,1,1,1,1
3,299,299,0,22.95,-1,8.40550575241397,9,9,9.59449424758603,1,1,1,1,0,0,0,0,1
3,299,0,299,22.95,-1,17,17.594494247586,17.594494247586,18.1889884951721,1,1,1,1,1,1,1,1,1
2,301,301,0,32.1294117647059,-1,8.44613955520508,9,9,9.55386044479492,1,1,1,1,0,0,0,0,1
2,301,0,301,32.1294117647059,-1,17,17.5538604447949,17.5538604447949,18.1077208895898,1,1,1,1,1,1,1,1,1
1,303,303,0,112.098509933775,-1,8.44171449293719,9,9,9.55828550706281,1,1,1,1,0,0,0,0,1
1,303,0,303,112.098509933775,-1,17,17.5582855070628,17.5582855070628,18.1165710141256,1,1,1,1,1,1,1,1,1
2,303,303,0,103.361947998349,-1,8.44171449293719,9,9,9.55828550706281,1,1,1,1,0,0,0,0,1
2,303,0,303,103.361947998349,-1,17,17.5582855070628,17.5582855070628,18.1165710141256,1,1,1,1,1,1,1,1,1
3,303,303,0,43.1636005256242,-1,8.44171449293719,9,9,9.55828550706281,1,1,1,1,0,0,0,0,1
3,303,0,303,43.1636005256242,-1,17,17.5582855070628,17.5582855070628,18.1165710141256,1,1,1,1,1,1,1,1,1
1,336,336,0,227.989644012945,-1,8.72430777800573,9,9,9.27569222199428,1,1,1,1,0,0,0,0,1
1,336,0,336,227.989644012945,-1,17,17.2756922219943,17.2756922219943,17.5513844439886,1,1,1,1,1,1,1,1,1
2,336,336,0,108.156400642742,-1,8.72430777800573,9,9,9.27569222199428,1,1,1,1,0,0,0,0,1
2,336,0,336,108.156400642742,-1,17,17.2756922219943,17.2756922219943,17.5513844439886,1,1,1,1,1,1,1,1,1
3,336,336,0,22.009756097561,-1,8.72430777800573,9,9,9.27569222199428,1,1,1,1,0,0,0,0,1
3,336,0,336,22.009756097561,-1,17,17.2756922219943,17.2756922219943,17.5513844439886,1,1,1,1,1,1,1,1,1
1,343,343,0,185.836444444444,-1,8.77108276435417,9,9,9.22891723564583,1,1,1,1,0,0,0,0,1
1,343,0,343,185.836444444444,-1,17,17.2289172356458,17.2289172356458,17.4578344712917,1,1,1,1,1,1,1,1,1
2,343,343,0,113.142689141513,-1,8.77108276435417,9,9,9.22891723564583,1,1,1,1,0,0,0,0,1
2,343,0,343,113.142689141513,-1,17,17.2289172356458,17.2289172356458,17.4578344712917,1,1,1,1,1,1,1,1,1
3,343,343,0,27.3837398373984,-1,8.77108276435417,9,9,9.22891723564583,1,1,1,1,0,0,0,0,1
3,343,0,343,27.3837398373984,-1,17,17.2289172356458,17.2289172356458,17.4578344712917,1,1,1,1,1,1,1,1,1
1,356,356,0,779.662605435801,-1,8.92788514215065,9,9,9.07211485784935,1,1,1,1,0,0,0,0,1
1,356,0,356,779.662605435801,-1,17,17.0721148578494,17.0721148578494,17.1442297156987,1,1,1,1,1,1,1,1,1
2,356,356,0,235.769513690233,-1,8.92788514215065,9,9,9.07211485784935,1,1,1,1,0,0,0,0,1
2,356,0,356,235.769513690233,-1,17,17.0721148578494,17.0721148578494,17.1442297156987,1,1,1,1,1,1,1,1,1
3,356,356,0,41.7356557377049,-1,8.92788514215065,9,9,9.07211485784935,1,1,1,1,0,0,0,0,1
3,356,0,356,41.7356557377049,-1,17,17.0721148578494,17.0721148578494,17.1442297156987,1,1,1,1,1,1,1,1,1
1,357,357,0,64.532522474881,-1,8.49176115489354,9,9,9.50823884510646,1,1,1,1,0,0,0,0,1
1,357,0,357,64.532522474881,-1,17,17.5082388451065,17.5082388451065,18.0164776902129,1,1,1,1,1,1,1,1,1
2,357,357,0,25.4245066544286,-1,8.49176115489354,9,9,9.50823884510646,1,1,1,1,0,0,0,0,1
2,357,0,357,25.4245066544286,-1,17,17.5082388451065,17.5082388451065,18.0164776902129,1,1,1,1,1,1,1,1,1
1,358,358,0,21.6385650224215,-1,8.50629207981639,9,9,9.49370792018361,1,1,1,1,0,0,0,0,1
1,358,0,358,21.6385650224215,-1,17,17.4937079201836,17.4937079201836,17.9874158403672,1,1,1,1,1,1,1,1,1
1,359,359,0,91.8446849140675,-1,8.4791055083256,9,9,9.5208944916744,1,1,1,1,0,0,0,0,1
1,359,0,359,91.8446849140675,-1,17,17.5208944916744,17.5208944916744,18.0417889833488,1,1,1,1,1,1,1,1,1
2,359,359,0,56.9237113402062,-1,8.4791055083256,9,9,9.5208944916744,1,1,1,1,0,0,0,0,1
2,359,0,359,56.9237113402062,-1,17,17.5208944916744,17.5208944916744,18.0417889833488,1,1,1,1,1,1,1,1,1
1,360,360,0,88.4566258648217,-1,8.54342923190532,9,9,9.45657076809468,1,1,1,1,0,0,0,0,1
1,360,0,360,88.4566258648217,-1,17,17.4565707680947,17.4565707680947,17.9131415361894,1,1,1,1,1,1,1,1,1
2,360,360,0,66.0359712230216,-1,8.54342923190532,9,9,9.45657076809468,1,1,1,1,0,0,0,0,1
2,360,0,360,66.0359712230216,-1,17,17.4565707680947,17.4565707680947,17.9131415361894,1,1,1,1,1,1,1,1,1
1,361,361,0,114.712100139082,-1,8.52237748559418,9,9,9.47762251440582,1,1,1,1,0,0,0,0,1
1,361,0,361,114.712100139082,-1,17,17.4776225144058,17.4776225144058,17.9552450288116,1,1,1,1,1,1,1,1,1
2,361,361,0,89.3978430197723,-1,8.52237748559418,9,9,9.47762251440582,1,1,1,1,0,0,0,0,1
2,361,0,361,89.3978430197723,-1,17,17.4776225144058,17.4776225144058,17.9552450288116,1,1,1,1,1,1,1,1,1
1,362,362,0,92.7875243664717,-1,8.48815149554141,9,9,9.51184850445859,1,1,1,1,0,0,0,0,1
1,362,0,362,92.7875243664717,-1,17,17.5118485044586,17.5118485044586,18.0236970089172,1,1,1,1,1,1,1,1,1
2,362,362,0,71.8224251648909,-1,8.48815149554141,9,9,9.51184850445859,1,1,1,1,0,0,0,0,1
2,362,0,362,71.8224251648909,-1,17,17.5118485044586,17.5118485044586,18.0236970089172,1,1,1,1,1,1,1,1,1
1,363,363,0,158.061963775024,-1,8.55405370619438,9,9,9.44594629380562,1,1,1,1,0,0,0,0,1
1,363,0,363,158.061963775024,-1,17,17.4459462938056,17.4459462938056,17.8918925876112,1,1,1,1,1,1,1,1,1
2,363,363,0,103.621755253399,-1,8.55405370619438,9,9,9.44594629380562,1,1,1,1,0,0,0,0,1
2,363,0,363,103.621755253399,-1,17,17.4459462938056,17.4459462938056,17.8918925876112,1,1,1,1,1,1,1,1,1
3,363,363,0,26.5221238938053,-1,8.55405370619438,9,9,9.44594629380562,1,1,1,1,0,0,0,0,1
3,363,0,363,26.5221238938053,-1,17,17.4459462938056,17.4459462938056,17.8918925876112,1,1,1,1,1,1,1,1,1
1,364,364,0,76.8595041322314,-1,8.4671560535939,9,9,9.5328439464061,1,1,1,1,0,0,0,0,1
1,364,0,364,76.8595041322314,-1,17,17.5328439464061,17.5328439464061,18.0656878928122,1,1,1,1,1,1,1,1,1
2,364,364,0,102.972972972973,-1,8.4671560535939,9,9,9.5328439464061,1,1,1,1,0,0,0,0,1
2,364,0,364,102.972972972973,-1,17,17.5328439464061,17.5328439464061,18.0656878928122,1,1,1,1,1,1,1,1,1
3,364,364,0,39.7517517517518,-1,8.4671560535939,9,9,9.5328439464061,1,1,1,1,0,0,0,0,1
3,364,0,364,39.7517517517518,-1,17,17.5328439464061,17.5328439464061,18.0656878928122,1,1,1,1,1,1,1,1,1
1,365,365,0,78.7314017227878,-1,8.5157741449308,9,9,9.4842258550692,1,1,1,1,0,0,0,0,1
1,365,0,365,78.7314017227878,-1,17,17.4842258550692,17.4842258550692,17.9684517101384,1,1,1,1,1,1,1,1,1
2,365,365,0,89.9391191709845,-1,8.5157741449308,9,9,9.4842258550692,1,1,1,1,0,0,0,0,1
2,365,0,365,89.9391191709845,-1,17,17.4842258550692,17.4842258550692,17.9684517101384,1,1,1,1,1,1,1,1,1
3,365,365,0,34.8983957219251,-1,8.5157741449308,9,9,9.4842258550692,1,1,1,1,0,0,0,0,1
3,365,0,365,34.8983957219251,-1,17,17.4842258550692,17.4842258550692,17.9684517101384,1,1,1,1,1,1,1,1,1
1,366,366,0,147.968316831683,-1,8.55004476487591,9,9,9.44995523512409,1,1,1,1,0,0,0,0,1
1,366,0,366,147.968316831683,-1,17,17.4499552351241,17.4499552351241,17.8999104702482,1,1,1,1,1,1,1,1,1
2,366,366,0,193.07881773399,-1,8.55004476487591,9,9,9.44995523512409,1,1,1,1,0,0,0,0,1
2,366,0,366,193.07881773399,-1,17,17.4499552351241,17.4499552351241,17.8999104702482,1,1,1,1,1,1,1,1,1
3,366,366,0,43.491124260355,-1,8.55004476487591,9,9,9.44995523512409,1,1,1,1,0,0,0,0,1
3,366,0,366,43.491124260355,-1,17,17.4499552351241,17.4499552351241,17.8999104702482,1,1,1,1,1,1,1,1,1
1,367,367,0,66.4661439771917,-1,8.46978668220219,9,9,9.53021331779781,1,1,1,1,0,0,0,0,1
1,367,0,367,66.4661439771917,-1,17,17.5302133177978,17.5302133177978,18.0604266355956,1,1,1,1,1,1,1,1,1
2,367,367,0,74.9422954977806,-1,8.46978668220219,9,9,9.53021331779781,1,1,1,1,0,0,0,0,1
2,367,0,367,74.9422954977806,-1,17,17.5302133177978,17.5302133177978,18.0604266355956,1,1,1,1,1,1,1,1,1
3,367,367,0,30.4385382059801,-1,8.46978668220219,9,9,9.53021331779781,1,1,1,1,0,0,0,0,1
3,367,0,367,30.4385382059801,-1,17,17.5302133177978,17.5302133177978,18.0604266355956,1,1,1,1,1,1,1,1,1
1,368,368,0,182.290492957747,-1,8.58014296679878,9,9,9.41985703320122,1,1,1,1,0,0,0,0,1
1,368,0,368,182.290492957747,-1,17,17.4198570332012,17.4198570332012,17.8397140664025,1,1,1,1,1,1,1,1,1
2,368,368,0,106.932920536636,-1,8.58014296679878,9,9,9.41985703320122,1,1,1,1,0,0,0,0,1
2,368,0,368,106.932920536636,-1,17,17.4198570332012,17.4198570332012,17.8397140664025,1,1,1,1,1,1,1,1,1
3,368,368,0,26.0834738617201,-1,8.58014296679878,9,9,9.41985703320122,1,1,1,1,0,0,0,0,1
3,368,0,368,26.0834738617201,-1,17,17.4198570332012,17.4198570332012,17.8397140664025,1,1,1,1,1,1,1,1,1
1,369,369,0,98.1752066115703,-1,8.51927717772471,9,9,9.4807228222753,1,1,1,1,0,0,0,0,1
1,369,0,369,98.1752066115703,-1,17,17.4807228222753,17.4807228222753,17.9614456445506,1,1,1,1,1,1,1,1,1
2,369,369,0,58.4295554164058,-1,8.51927717772471,9,9,9.4807228222753,1,1,1,1,0,0,0,0,1
2,369,0,369,58.4295554164058,-1,17,17.4807228222753,17.4807228222753,17.9614456445506,1,1,1,1,1,1,1,1,1
1,370,370,0,237.348566680515,-1,8.562371590489,9,9,9.437628409511,1,1,1,1,0,0,0,0,1
1,370,0,370,237.348566680515,-1,17,17.437628409511,17.437628409511,17.875256819022,1,1,1,1,1,1,1,1,1
2,370,370,0,124.90752688172,-1,8.562371590489,9,9,9.437628409511,1,1,1,1,0,0,0,0,1
2,370,0,370,124.90752688172,-1,17,17.437628409511,17.437628409511,17.875256819022,1,1,1,1,1,1,1,1,1
3,370,370,0,24.5017182130584,-1,8.562371590489,9,9,9.437628409511,1,1,1,1,0,0,0,0,1
3,370,0,370,24.5017182130584,-1,17,17.437628409511,17.437628409511,17.875256819022,1,1,1,1,1,1,1,1,1
1,371,371,0,135.74544534413,-1,8.58912873850933,9,9,9.41087126149067,1,1,1,1,0,0,0,0,1
1,371,0,371,135.74544534413,-1,17,17.4108712614907,17.4108712614907,17.8217425229813,1,1,1,1,1,1,1,1,1
2,371,371,0,58.6372275013974,-1,8.58912873850933,9,9,9.41087126149067,1,1,1,1,0,0,0,0,1
2,371,0,371,58.6372275013974,-1,17,17.4108712614907,17.4108712614907,17.8217425229813,1,1,1,1,1,1,1,1,1
1,372,372,0,95.0801204819277,-1,8.549316217558,9,9,9.450683782442,1,1,1,1,0,0,0,0,1
1,372,0,372,95.0801204819277,-1,17,17.450683782442,17.450683782442,17.901367564884,1,1,1,1,1,1,1,1,1
2,372,372,0,72.4649056603774,-1,8.549316217558,9,9,9.450683782442,1,1,1,1,0,0,0,0,1
2,372,0,372,72.4649056603774,-1,17,17.450683782442,17.450683782442,17.901367564884,1,1,1,1,1,1,1,1,1
1,373,373,0,246.168445121951,-1,8.59985290471508,9,9,9.40014709528492,1,1,1,1,0,0,0,0,1
1,373,0,373,246.168445121951,-1,17,17.4001470952849,17.4001470952849,17.8002941905698,1,1,1,1,1,1,1,1,1
2,373,373,0,189.153306026916,-1,8.59985290471508,9,9,9.40014709528492,1,1,1,1,0,0,0,0,1
2,373,0,373,189.153306026916,-1,17,17.4001470952849,17.4001470952849,17.8002941905698,1,1,1,1,1,1,1,1,1
1,374,374,0,123.601220752798,-1,8.51770187714156,9,9,9.48229812285844,1,1,1,1,0,0,0,0,1
1,374,0,374,123.601220752798,-1,17,17.4822981228584,17.4822981228584,17.9645962457169,1,1,1,1,1,1,1,1,1
2,374,374,0,156.443753240021,-1,8.51770187714156,9,9,9.48229812285844,1,1,1,1,0,0,0,0,1
2,374,0,374,156.443753240021,-1,17,17.4822981228584,17.4822981228584,17.9645962457169,1,1,1,1,1,1,1,1,1
3,374,374,0,34.448275862069,-1,8.51770187714156,9,9,9.48229812285844,1,1,1,1,0,0,0,0,1
3,374,0,374,34.448275862069,-1,17,17.4822981228584,17.4822981228584,17.9645962457169,1,1,1,1,1,1,1,1,1
1,377,377,0,289.746933052927,-1,8.55850388996648,9,9,9.44149611003352,1,1,1,1,0,0,0,0,1
1,377,0,377,289.746933052927,-1,17,17.4414961100335,17.4414961100335,17.882992220067,1,1,1,1,1,1,1,1,1
2,377,377,0,213.87527642636,-1,8.55850388996648,9,9,9.44149611003352,1,1,1,1,0,0,0,0,1
2,377,0,377,213.87527642636,-1,17,17.4414961100335,17.4414961100335,17.882992220067,1,1,1,1,1,1,1,1,1
3,377,377,0,52.7844374342797,-1,8.55850388996648,9,9,9.44149611003352,1,1,1,1,0,0,0,0,1
3,377,0,377,52.7844374342797,-1,17,17.4414961100335,17.4414961100335,17.882992220067,1,1,1,1,1,1,1,1,1
1,378,378,0,160.060574412533,-1,8.53319031271071,9,9,9.46680968728929,1,1,1,1,0,0,0,0,1
1,378,0,378,160.060574412533,-1,17,17.4668096872893,17.4668096872893,17.9336193745786,1,1,1,1,1,1,1,1,1
2,378,378,0,154.744039270687,-1,8.53319031271071,9,9,9.46680968728929,1,1,1,1,0,0,0,0,1
2,378,0,378,154.744039270687,-1,17,17.4668096872893,17.4668096872893,17.9336193745786,1,1,1,1,1,1,1,1,1
3,378,378,0,33.1946755407654,-1,8.53319031271071,9,9,9.46680968728929,1,1,1,1,0,0,0,0,1
3,378,0,378,33.1946755407654,-1,17,17.4668096872893,17.4668096872893,17.9336193745786,1,1,1,1,1,1,1,1,1
1,380,380,0,163.518158236057,-1,8.52684811725774,9,9,9.47315188274226,1,1,1,1,0,0,0,0,1
1,380,0,380,163.518158236057,-1,17,17.4731518827423,17.4731518827423,17.9463037654845,1,1,1,1,1,1,1,1,1
2,380,380,0,148.441132637854,-1,8.52684811725774,9,9,9.47315188274226,1,1,1,1,0,0,0,0,1
2,380,0,380,148.441132637854,-1,17,17.4731518827423,17.4731518827423,17.9463037654845,1,1,1,1,1,1,1,1,1
3,380,380,0,57.8872549019608,-1,8.52684811725774,9,9,9.47315188274226,1,1,1,1,0,0,0,0,1
3,380,0,380,57.8872549019608,-1,17,17.4731518827423,17.4731518827423,17.9463037654845,1,1,1,1,1,1,1,1,1
1,382,382,0,78.5699132111861,-1,8.49363571978288,9,9,9.50636428021712,1,1,1,1,0,0,0,0,1
1,382,0,382,78.5699132111861,-1,17,17.5063642802171,17.5063642802171,18.0127285604342,1,1,1,1,1,1,1,1,1
2,382,382,0,89.9280973451327,-1,8.49363571978288,9,9,9.50636428021712,1,1,1,1,0,0,0,0,1
2,382,0,382,89.9280973451327,-1,17,17.5063642802171,17.5063642802171,18.0127285604342,1,1,1,1,1,1,1,1,1
3,382,382,0,25.2450879007239,-1,8.49363571978288,9,9,9.50636428021712,1,1,1,1,0,0,0,0,1
3,382,0,382,25.2450879007239,-1,17,17.5063642802171,17.5063642802171,18.0127285604342,1,1,1,1,1,1,1,1,1
1,387,387,0,92.7865612648222,-1,8.51297508893484,9,9,9.48702491106516,1,1,1,1,0,0,0,0,1
1,387,0,387,92.7865612648222,-1,17,17.4870249110652,17.4870249110652,17.9740498221303,1,1,1,1,1,1,1,1,1
2,387,387,0,76.2162329615861,-1,8.51297508893484,9,9,9.48702491106516,1,1,1,1,0,0,0,0,1
2,387,0,387,76.2162329615861,-1,17,17.4870249110652,17.4870249110652,17.9740498221303,1,1,1,1,1,1,1,1,1
1,398,398,0,46.1270967741936,-1,8.57593768220969,9,9,9.42406231779031,1,1,1,1,0,0,0,0,1
1,398,0,398,46.1270967741936,-1,17,17.4240623177903,17.4240623177903,17.8481246355806,1,1,1,1,1,1,1,1,1
2,398,398,0,48.1233993015134,-1,8.57593768220969,9,9,9.42406231779031,1,1,1,1,0,0,0,0,1
2,398,0,398,48.1233993015134,-1,17,17.4240623177903,17.4240623177903,17.8481246355806,1,1,1,1,1,1,1,1,1
3,398,398,0,20.6226203807391,-1,8.57593768220969,9,9,9.42406231779031,1,1,1,1,0,0,0,0,1
3,398,0,398,20.6226203807391,-1,17,17.4240623177903,17.4240623177903,17.8481246355806,1,1,1,1,1,1,1,1,1
1,404,404,0,47.7904269081501,-1,8.60963616202393,9,9,9.39036383797607,1,1,1,1,0,0,0,0,1
1,404,0,404,47.7904269081501,-1,17,17.3903638379761,17.3903638379761,17.7807276759521,1,1,1,1,1,1,1,1,1
2,404,404,0,49.873473917869,-1,8.60963616202393,9,9,9.39036383797607,1,1,1,1,0,0,0,0,1
2,404,0,404,49.873473917869,-1,17,17.3903638379761,17.3903638379761,17.7807276759521,1,1,1,1,1,1,1,1,1
1,407,407,0,108.565853658537,-1,8.62967482056354,9,9,9.37032517943647,1,1,1,1,0,0,0,0,1
